OTU_ID,COLC3,COLC4,COLC5,COLC6,COLC7,COLC8,COLC9,COLC12,COLC14,COLC17,COLC18,COLC19,COLC20,COLC21,COLC23,COLC24,COLC25,COLC26,COA1,COA2,COA3,COA4,COA5,COA6,COA7,COA8,COA9,COA10,COA11,COB1,COB2,COB3,COB4,COB5,COB6,COB7,COB8,COB9,COB10,COB11,COB12,COC1,COC2,COC3,COC4,COC5,COC6,COC7,COC8,COC9,COC10,COC11,COC12,COC13
266315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,69.0,84.0,0.0,73.0,0.0,60.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,110.0,0.0,85.0,93.0,90.0,89.0,111.0,109.0
840832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,112.0,0.0,462.0,804.0,0.0,0.0,0.0,172.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,187.0,38.0
453850,78.0,496.0,600.0,218.0,1030.0,290.0,2303.0,122.0,1721.0,15.0,8.0,1752.0,1431.0,928.0,736.0,16.0,11.0,18.0,9.0,11.0,0.0,0.0,48.0,11.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,892.0,109.0,6.0,31.0,167.0,269.0,931.0,1460.0,16.0,14.0,0.0,289.0,22.0,28.0,21.0,25.0,413.0,116.0,61.0,484.0,71.0
1109929,20.0,18.0,0.0,47.0,0.0,0.0,0.0,0.0,55.0,20.0,29.0,117.0,0.0,40.0,19.0,17.0,0.0,61.0,130.0,128.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,262.0,122.0,0.0,0.0,175.0,345.0,0.0,0.0,25.0,0.0,0.0,20.0,37.0,100.0,57.0,0.0,0.0,43.0,0.0,0.0,78.0
835117,65.0,83.0,53.0,57.0,34.0,111.0,235.0,32.0,86.0,57.0,58.0,196.0,121.0,130.0,0.0,22.0,20.0,47.0,150.0,144.0,77.0,105.0,413.0,122.0,80.0,123.0,160.0,43.0,50.0,230.0,500.0,560.0,416.0,357.0,328.0,269.0,198.0,153.0,444.0,59.0,21.0,277.0,267.0,373.0,148.0,211.0,285.0,239.0,253.0,236.0,218.0,156.0,246.0,114.0
112891,98.0,212.0,158.0,98.0,55.0,32.0,0.0,811.0,0.0,188.0,399.0,65.0,44.0,654.0,1081.0,225.0,268.0,472.0,122.0,33.0,72.0,0.0,0.0,84.0,63.0,20.0,99.0,249.0,150.0,210.0,465.0,875.0,242.0,0.0,7.0,340.0,327.0,201.0,197.0,34.0,38.0,28.0,59.0,823.0,40.0,21.0,33.0,1520.0,484.0,137.0,117.0,26.0,76.0,31.0
1086010,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,18.0,8.0,10.0,12.0,11.0,0.0,0.0,6.0,20.0,14.0,9.0,12.0,22.0,48.0,12.0,43.0,43.0,46.0,37.0,36.0,57.0
1136443,216.0,39.0,16.0,369.0,17.0,686.0,239.0,24.0,1397.0,132.0,56.0,60.0,144.0,65.0,32.0,100.0,19.0,46.0,73.0,33.0,33.0,99.0,133.0,94.0,43.0,53.0,20.0,31.0,17.0,50.0,97.0,66.0,167.0,70.0,144.0,91.0,61.0,121.0,49.0,24.0,23.0,52.0,68.0,13.0,23.0,44.0,47.0,44.0,77.0,219.0,51.0,49.0,37.0,131.0
392918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,48.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14.0,8.0,6.0,0.0,16.0,33.0,0.0,163.0,12.0,27.0,0.0,26.0,29.0,30.0,21.0,0.0,108.0
259251,0.0,0.0,0.0,0.0,1540.0,393.0,0.0,421.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,25.0,0.0,0.0,271.0,0.0,0.0,128.0,0.0,0.0,0.0,104.0,30.0,42.0,0.0,154.0,0.0,0.0,688.0,226.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,26.0,38.0
245916,0.0,0.0,38.0,15.0,17.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,17.0,33.0,21.0,19.0,15.0,0.0,0.0,33.0,0.0,25.0,40.0,68.0,27.0,17.0,97.0,36.0,17.0,28.0,20.0,17.0,27.0,32.0,23.0,43.0,54.0,25.0,55.0,57.0,46.0,57.0,55.0,49.0
330772,210.0,250.0,86.0,66.0,276.0,74.0,395.0,392.0,91.0,204.0,146.0,141.0,118.0,181.0,105.0,153.0,205.0,469.0,609.0,190.0,121.0,0.0,0.0,55.0,0.0,152.0,92.0,217.0,251.0,1381.0,1441.0,0.0,0.0,1889.0,979.0,55.0,56.0,240.0,173.0,291.0,535.0,141.0,257.0,536.0,625.0,0.0,0.0,51.0,48.0,303.0,317.0,172.0,275.0,270.0
214655,146.0,35.0,92.0,946.0,0.0,402.0,14.0,451.0,0.0,0.0,0.0,111.0,187.0,0.0,0.0,23.0,0.0,0.0,0.0,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,81.0,0.0,16.0,0.0,1107.0,1059.0,46.0,0.0,0.0,0.0,0.0,0.0,364.0,441.0,0.0,281.0
191310,196.0,108.0,123.0,311.0,167.0,225.0,54.0,176.0,271.0,83.0,130.0,232.0,83.0,133.0,57.0,167.0,41.0,107.0,92.0,100.0,28.0,168.0,431.0,143.0,176.0,92.0,126.0,90.0,59.0,165.0,152.0,106.0,81.0,295.0,266.0,107.0,94.0,267.0,228.0,37.0,74.0,175.0,78.0,65.0,159.0,132.0,140.0,70.0,123.0,246.0,169.0,161.0,143.0,115.0
276149,111.0,229.0,22.0,72.0,224.0,110.0,134.0,101.0,0.0,40.0,93.0,99.0,58.0,28.0,57.0,0.0,64.0,343.0,104.0,636.0,472.0,50.0,191.0,751.0,221.0,242.0,261.0,656.0,640.0,52.0,83.0,145.0,47.0,94.0,137.0,415.0,120.0,765.0,447.0,490.0,567.0,102.0,43.0,61.0,54.0,784.0,701.0,262.0,519.0,31.0,327.0,40.0,39.0,62.0
372146,0.0,79.0,0.0,0.0,69.0,73.0,62.0,96.0,0.0,0.0,82.0,89.0,0.0,0.0,0.0,91.0,88.0,117.0,187.0,102.0,64.0,119.0,65.0,75.0,70.0,63.0,104.0,106.0,69.0,269.0,202.0,165.0,0.0,182.0,238.0,92.0,83.0,104.0,161.0,80.0,79.0,140.0,86.0,92.0,241.0,108.0,154.0,103.0,104.0,124.0,162.0,135.0,138.0,95.0
1105552,475.0,1106.0,355.0,348.0,476.0,273.0,1466.0,0.0,793.0,0.0,0.0,311.0,351.0,0.0,0.0,0.0,586.0,1115.0,0.0,0.0,0.0,486.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,304.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0
4449519,113.0,182.0,22.0,41.0,56.0,35.0,12.0,113.0,33.0,85.0,119.0,142.0,59.0,35.0,83.0,27.0,131.0,180.0,120.0,0.0,0.0,80.0,129.0,298.0,238.0,0.0,13.0,271.0,219.0,66.0,200.0,0.0,0.0,320.0,377.0,393.0,407.0,326.0,338.0,220.0,571.0,41.0,85.0,22.0,200.0,28.0,102.0,72.0,30.0,171.0,337.0,139.0,357.0,55.0
311204,38.0,0.0,93.0,155.0,87.0,311.0,0.0,139.0,77.0,146.0,192.0,154.0,253.0,99.0,14.0,24.0,86.0,150.0,62.0,24.0,0.0,35.0,0.0,316.0,174.0,30.0,97.0,142.0,47.0,60.0,31.0,355.0,57.0,73.0,267.0,67.0,47.0,239.0,360.0,114.0,83.0,185.0,31.0,30.0,53.0,142.0,220.0,186.0,205.0,72.0,93.0,141.0,297.0,112.0
411254,161.0,90.0,127.0,195.0,93.0,413.0,293.0,98.0,117.0,58.0,73.0,74.0,100.0,75.0,15.0,25.0,31.0,66.0,78.0,113.0,78.0,161.0,175.0,186.0,112.0,110.0,73.0,21.0,44.0,215.0,12.0,232.0,108.0,268.0,759.0,59.0,100.0,24.0,36.0,35.0,32.0,220.0,153.0,403.0,171.0,60.0,122.0,37.0,92.0,92.0,146.0,43.0,53.0,186.0
839714,93.0,400.0,130.0,154.0,165.0,47.0,177.0,135.0,84.0,129.0,206.0,123.0,114.0,158.0,68.0,32.0,135.0,379.0,162.0,101.0,134.0,68.0,275.0,427.0,251.0,103.0,173.0,136.0,84.0,225.0,267.0,291.0,64.0,658.0,412.0,211.0,144.0,149.0,142.0,59.0,105.0,484.0,171.0,156.0,106.0,251.0,119.0,169.0,159.0,79.0,127.0,74.0,118.0,205.0
374557,335.0,516.0,0.0,0.0,1491.0,1098.0,0.0,0.0,1192.0,0.0,0.0,1599.0,542.0,26.0,334.0,0.0,124.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,31.0,0.0,129.0,507.0,42.0,0.0,251.0,44.0,0.0,15.0,21.0,16.0,45.0,24.0,17.0,0.0,0.0,0.0
269986,3.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,0.0,3.0,43.0,22.0,0.0,14.0,26.0,24.0,23.0,25.0,30.0,52.0,29.0,27.0,27.0,33.0,21.0,26.0,17.0,35.0,28.0,90.0,32.0,26.0,87.0,63.0,32.0,25.0,32.0,34.0,43.0,49.0,37.0,54.0,54.0,25.0,46.0,76.0,72.0,44.0,53.0,77.0
265522,0.0,0.0,1121.0,1242.0,0.0,0.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,303.0,332.0,361.0,314.0,465.0,745.0,241.0,663.0,471.0,303.0,391.0,412.0,200.0,0.0,310.0,203.0,62.0,57.0,87.0,37.0,0.0,0.0,0.0,130.0,0.0,32.0,34.0,0.0,0.0,0.0,437.0,0.0,0.0,49.0,218.0
263463,46.0,118.0,126.0,156.0,139.0,320.0,113.0,161.0,129.0,72.0,134.0,131.0,163.0,155.0,25.0,53.0,29.0,89.0,107.0,40.0,43.0,156.0,210.0,90.0,34.0,80.0,71.0,92.0,82.0,129.0,233.0,121.0,89.0,174.0,333.0,82.0,70.0,71.0,111.0,68.0,67.0,77.0,38.0,89.0,50.0,37.0,84.0,74.0,80.0,62.0,129.0,127.0,62.0,62.0
564914,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,44.0,70.0,25.0,21.0,0.0,0.0,0.0,0.0,25.0,18.0,0.0,64.0,0.0,50.0,40.0,45.0,43.0,0.0,52.0
4430497,39.0,53.0,44.0,319.0,15.0,0.0,0.0,1123.0,281.0,114.0,475.0,39.0,0.0,91.0,15.0,79.0,455.0,61.0,519.0,69.0,65.0,220.0,0.0,457.0,207.0,872.0,453.0,111.0,28.0,649.0,206.0,653.0,52.0,68.0,480.0,11.0,28.0,30.0,109.0,304.0,28.0,259.0,315.0,971.0,14.0,0.0,0.0,745.0,802.0,0.0,96.0,54.0,165.0,445.0
4296216,0.0,0.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,13.0,651.0,268.0,22.0,0.0,260.0,28.0,11.0,20.0,24.0,12.0,25.0,0.0,601.0,23.0,18.0,35.0,17.0,407.0,257.0,449.0,546.0,15.0,16.0,15.0,24.0,46.0,25.0,15.0,120.0,370.0,103.0,36.0,51.0
2720116,71.0,249.0,83.0,168.0,452.0,66.0,0.0,152.0,36.0,48.0,63.0,243.0,135.0,87.0,0.0,0.0,97.0,243.0,17.0,0.0,44.0,0.0,531.0,432.0,237.0,83.0,354.0,477.0,880.0,0.0,79.0,561.0,89.0,480.0,265.0,604.0,349.0,332.0,290.0,116.0,225.0,0.0,377.0,631.0,93.0,0.0,924.0,95.0,268.0,229.0,330.0,128.0,476.0,71.0
179548,391.0,254.0,37.0,393.0,26.0,0.0,899.0,92.0,132.0,123.0,157.0,0.0,0.0,0.0,210.0,24.0,371.0,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,446.0,22.0,2183.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.0,0.0,30.0,832.0,2129.0,10.0,41.0,33.0,270.0,571.0
460801,57.0,65.0,71.0,92.0,43.0,182.0,97.0,25.0,144.0,46.0,50.0,112.0,48.0,18.0,17.0,211.0,18.0,44.0,233.0,154.0,69.0,30.0,98.0,53.0,30.0,120.0,55.0,53.0,21.0,143.0,133.0,184.0,73.0,86.0,34.0,109.0,73.0,68.0,90.0,58.0,49.0,37.0,140.0,190.0,60.0,20.0,24.0,25.0,46.0,53.0,49.0,162.0,66.0,673.0
4409109,35.0,95.0,57.0,53.0,81.0,52.0,69.0,134.0,82.0,56.0,92.0,242.0,93.0,60.0,51.0,38.0,163.0,352.0,0.0,84.0,74.0,67.0,425.0,406.0,78.0,1292.0,52.0,52.0,19.0,130.0,110.0,532.0,683.0,205.0,268.0,809.0,150.0,82.0,66.0,0.0,0.0,93.0,419.0,21.0,54.0,125.0,412.0,448.0,143.0,213.0,143.0,218.0,67.0,223.0
265483,134.0,153.0,129.0,127.0,90.0,0.0,106.0,131.0,136.0,123.0,267.0,82.0,39.0,141.0,77.0,63.0,60.0,159.0,114.0,0.0,0.0,0.0,86.0,64.0,97.0,0.0,167.0,73.0,73.0,174.0,115.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,75.0,323.0,124.0,0.0,0.0,50.0,70.0,54.0,86.0,66.0,86.0,111.0
185550,128.0,31.0,210.0,144.0,108.0,61.0,229.0,96.0,54.0,70.0,102.0,47.0,55.0,166.0,48.0,0.0,129.0,381.0,0.0,165.0,308.0,237.0,281.0,166.0,310.0,252.0,571.0,100.0,79.0,57.0,110.0,240.0,212.0,277.0,269.0,310.0,225.0,122.0,263.0,147.0,79.0,179.0,275.0,606.0,111.0,46.0,137.0,303.0,226.0,136.0,203.0,92.0,160.0,0.0
1109293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,322.0,477.0,0.0,0.0,216.0,180.0,183.0,0.0,0.0,256.0,157.0,483.0,0.0,0.0,598.0,792.0,227.0,1180.0,215.0,260.0,324.0,121.0,503.0,159.0,0.0,0.0,607.0,229.0,145.0,55.0,267.0,316.0,88.0,0.0,0.0,0.0,261.0,286.0,126.0,73.0,53.0,82.0,51.0,122.0,0.0
1857626,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,68.0,0.0,45.0,34.0,0.0,26.0,32.0,448.0,252.0,523.0,0.0,767.0,58.0,1274.0,181.0,0.0,173.0,0.0,47.0,21.0,0.0,108.0,0.0,101.0,39.0,146.0,0.0,138.0,35.0,446.0,105.0,43.0,0.0,0.0,43.0,58.0
276587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,61.0,0.0,0.0,5.0,10.0,7.0,0.0,11.0,13.0,0.0,0.0,8.0,17.0,9.0,10.0,0.0,15.0,9.0,9.0,17.0,0.0,10.0,0.0,0.0,11.0,11.0,10.0,0.0,11.0,11.0,10.0,19.0,15.0,17.0,17.0,15.0,19.0,21.0,16.0
1104483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,126.0,0.0,0.0,118.0,80.0,60.0,0.0,141.0,111.0,0.0,34.0,111.0,73.0,56.0,36.0,106.0,334.0,59.0,40.0,0.0,68.0,97.0,37.0,0.0,37.0,29.0,63.0,0.0,56.0,69.0,109.0,54.0,67.0,36.0,67.0,303.0
319909,0.0,0.0,0.0,10.0,149.0,339.0,251.0,148.0,40.0,76.0,22.0,177.0,72.0,237.0,35.0,52.0,29.0,23.0,10.0,81.0,77.0,171.0,313.0,23.0,14.0,197.0,130.0,41.0,126.0,50.0,70.0,112.0,179.0,189.0,396.0,84.0,96.0,503.0,588.0,58.0,79.0,188.0,39.0,20.0,327.0,193.0,44.0,61.0,193.0,200.0,306.0,76.0,50.0,30.0
380190,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,214.0,7.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.0,0.0,0.0,0.0,0.0,423.0,3322.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,23.0,0.0,6.0,0.0,4.0,0.0,167.0,1768.0,31.0,6.0,870.0,93.0,0.0,6.0,14.0,6.0,1086.0,5.0,1059.0,1359.0,96.0
1106006,0.0,0.0,0.0,0.0,1539.0,930.0,1601.0,0.0,0.0,0.0,0.0,401.0,800.0,941.0,0.0,0.0,0.0,0.0,0.0,367.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,180.0,34.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,92.0,0.0,0.0,0.0,49.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399606,0.0,0.0,0.0,0.0,152.0,111.0,134.0,0.0,0.0,0.0,39.0,687.0,0.0,164.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1479.0,119.0,516.0,250.0,0.0,14.0,0.0,818.0,100.0,426.0,437.0,0.0,1458.0,157.0,374.0,742.0,134.0,0.0,794.0,66.0,0.0,0.0,69.0,17.0,0.0,0.0,821.0,72.0,216.0,286.0,0.0
664428,0.0,60.0,19.0,94.0,0.0,0.0,0.0,0.0,35.0,83.0,37.0,827.0,52.0,75.0,22.0,34.0,32.0,62.0,0.0,19.0,265.0,152.0,112.0,23.0,0.0,34.0,734.0,0.0,0.0,177.0,0.0,0.0,0.0,688.0,921.0,23.0,14.0,70.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,857.0,601.0,20.0,169.0,26.0,0.0,331.0,439.0,164.0
367430,117.0,418.0,82.0,63.0,124.0,71.0,167.0,0.0,0.0,138.0,179.0,96.0,197.0,110.0,130.0,52.0,268.0,229.0,100.0,186.0,302.0,127.0,75.0,185.0,215.0,76.0,187.0,206.0,101.0,429.0,206.0,182.0,103.0,142.0,180.0,98.0,40.0,79.0,114.0,49.0,184.0,108.0,254.0,146.0,98.0,87.0,46.0,127.0,119.0,79.0,172.0,47.0,131.0,25.0
4430503,182.0,101.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,21.0,16.0,15.0,513.0,155.0,0.0,0.0,20.0
830793,33.0,78.0,80.0,47.0,105.0,32.0,114.0,98.0,52.0,59.0,73.0,83.0,67.0,72.0,48.0,64.0,60.0,97.0,68.0,80.0,141.0,62.0,21.0,50.0,71.0,94.0,126.0,88.0,77.0,175.0,285.0,156.0,62.0,110.0,129.0,38.0,63.0,83.0,113.0,74.0,115.0,64.0,106.0,29.0,66.0,91.0,91.0,65.0,136.0,71.0,73.0,57.0,71.0,97.0
360238,17.0,13.0,8.0,0.0,8.0,0.0,46.0,0.0,0.0,0.0,7.0,14.0,0.0,27.0,9.0,0.0,0.0,10.0,24.0,9.0,41.0,6.0,0.0,24.0,20.0,8.0,10.0,0.0,0.0,26.0,41.0,18.0,19.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,21.0,44.0,222.0,9.0,49.0,40.0,92.0,31.0,16.0,17.0,34.0,21.0,35.0
345126,76.0,193.0,129.0,63.0,96.0,76.0,194.0,179.0,135.0,101.0,127.0,94.0,143.0,92.0,152.0,21.0,128.0,196.0,148.0,88.0,89.0,70.0,51.0,117.0,186.0,64.0,240.0,95.0,48.0,93.0,87.0,88.0,25.0,67.0,53.0,46.0,38.0,38.0,49.0,58.0,54.0,47.0,45.0,74.0,35.0,38.0,38.0,90.0,48.0,57.0,65.0,67.0,77.0,21.0
309740,21.0,23.0,17.0,22.0,28.0,0.0,23.0,20.0,13.0,63.0,46.0,76.0,44.0,44.0,23.0,22.0,68.0,128.0,79.0,22.0,116.0,15.0,96.0,25.0,35.0,254.0,194.0,152.0,94.0,0.0,0.0,360.0,116.0,178.0,402.0,19.0,85.0,253.0,233.0,24.0,17.0,76.0,114.0,393.0,223.0,25.0,36.0,108.0,155.0,130.0,193.0,151.0,206.0,156.0
372622,0.0,9.0,0.0,0.0,0.0,0.0,0.0,263.0,15.0,0.0,9.0,0.0,0.0,2912.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1767.0,2412.0,0.0,17.0,5.0,176.0,0.0,13.0,14.0,10.0,13.0,0.0,10.0,12.0,0.0
327284,264.0,135.0,432.0,1323.0,530.0,555.0,314.0,67.0,244.0,54.0,33.0,495.0,73.0,203.0,23.0,24.0,31.0,173.0,11.0,11.0,0.0,112.0,24.0,28.0,12.0,93.0,334.0,13.0,24.0,0.0,66.0,430.0,163.0,219.0,341.0,46.0,63.0,16.0,157.0,0.0,10.0,26.0,47.0,164.0,28.0,23.0,21.0,14.0,26.0,9.0,22.0,30.0,16.0,12.0
465433,112.0,236.0,99.0,62.0,72.0,49.0,69.0,217.0,44.0,106.0,154.0,86.0,82.0,139.0,182.0,43.0,261.0,213.0,76.0,21.0,71.0,74.0,323.0,84.0,143.0,13.0,24.0,104.0,61.0,71.0,110.0,0.0,0.0,226.0,274.0,88.0,115.0,88.0,80.0,65.0,107.0,58.0,124.0,262.0,0.0,66.0,53.0,16.0,32.0,81.0,117.0,58.0,114.0,16.0
264165,159.0,402.0,478.0,1727.0,14.0,814.0,95.0,0.0,987.0,614.0,575.0,0.0,0.0,115.0,218.0,978.0,0.0,61.0,2554.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,195.0,127.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,383.0,260.0,45.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459119,132.0,327.0,180.0,266.0,728.0,247.0,237.0,304.0,149.0,151.0,247.0,80.0,39.0,43.0,88.0,39.0,523.0,452.0,225.0,126.0,241.0,0.0,0.0,134.0,42.0,29.0,67.0,150.0,52.0,351.0,218.0,29.0,24.0,167.0,300.0,108.0,42.0,46.0,223.0,120.0,312.0,112.0,173.0,82.0,0.0,407.0,70.0,134.0,165.0,180.0,376.0,112.0,109.0,0.0
259173,0.0,21.0,0.0,39.0,92.0,268.0,47.0,21.0,532.0,8.0,27.0,211.0,231.0,0.0,0.0,10.0,0.0,19.0,31.0,0.0,0.0,0.0,8.0,111.0,92.0,102.0,104.0,46.0,22.0,104.0,68.0,128.0,69.0,13.0,54.0,199.0,74.0,74.0,119.0,53.0,46.0,0.0,75.0,92.0,44.0,84.0,100.0,0.0,0.0,62.0,73.0,27.0,32.0,135.0
267113,0.0,0.0,0.0,0.0,0.0,0.0,62.0,46.0,185.0,53.0,55.0,0.0,0.0,103.0,0.0,50.0,58.0,76.0,118.0,180.0,0.0,51.0,75.0,0.0,0.0,0.0,0.0,0.0,31.0,65.0,113.0,0.0,0.0,157.0,289.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,97.0,65.0,51.0,42.0,54.0,0.0,0.0,0.0,0.0,0.0,18.0,113.0
449353,73.0,60.0,0.0,0.0,109.0,191.0,30.0,114.0,150.0,40.0,48.0,183.0,119.0,150.0,41.0,108.0,15.0,69.0,0.0,57.0,0.0,106.0,241.0,92.0,0.0,154.0,86.0,129.0,113.0,36.0,0.0,132.0,101.0,137.0,178.0,196.0,107.0,159.0,293.0,162.0,79.0,0.0,292.0,94.0,109.0,253.0,203.0,73.0,115.0,170.0,140.0,64.0,98.0,168.0
353012,58.0,135.0,49.0,61.0,87.0,52.0,97.0,108.0,60.0,70.0,114.0,109.0,84.0,80.0,28.0,21.0,185.0,130.0,341.0,67.0,100.0,103.0,130.0,111.0,134.0,84.0,128.0,179.0,109.0,180.0,121.0,88.0,65.0,132.0,159.0,92.0,56.0,74.0,151.0,72.0,72.0,85.0,111.0,172.0,97.0,56.0,47.0,87.0,116.0,55.0,246.0,80.0,88.0,80.0
302276,52.0,41.0,20.0,52.0,93.0,54.0,100.0,65.0,26.0,40.0,56.0,65.0,48.0,175.0,20.0,0.0,44.0,57.0,108.0,52.0,110.0,37.0,121.0,179.0,96.0,28.0,136.0,115.0,71.0,100.0,144.0,38.0,19.0,79.0,83.0,210.0,131.0,51.0,31.0,42.0,61.0,53.0,225.0,391.0,75.0,91.0,50.0,173.0,82.0,27.0,19.0,20.0,54.0,13.0
259275,88.0,40.0,123.0,233.0,28.0,88.0,0.0,0.0,64.0,40.0,64.0,106.0,45.0,0.0,38.0,0.0,0.0,0.0,148.0,188.0,75.0,75.0,103.0,102.0,60.0,106.0,147.0,64.0,38.0,106.0,168.0,85.0,65.0,290.0,109.0,140.0,91.0,228.0,336.0,61.0,42.0,144.0,103.0,105.0,112.0,0.0,0.0,62.0,97.0,157.0,140.0,39.0,0.0,156.0
404691,16.0,0.0,19.0,62.0,0.0,0.0,14.0,0.0,71.0,26.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,57.0,0.0,71.0,23.0,50.0,144.0,21.0,32.0,48.0,19.0,25.0,39.0,57.0,76.0,77.0,54.0,111.0,240.0,132.0,119.0,222.0,170.0,42.0,42.0,78.0,31.0,78.0,77.0,77.0,87.0,43.0,80.0,135.0,116.0,78.0,91.0,145.0
333886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,393.0,0.0,30.0,65.0,41.0,164.0,103.0,36.0,58.0,535.0,107.0,413.0,328.0,86.0,63.0,127.0,120.0,49.0,139.0,0.0,19.0,215.0,34.0,198.0,107.0,385.0,253.0,175.0,204.0,34.0,57.0,35.0,48.0,28.0
